time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1738022400,102082.83,103800,100272.68,101335.52,89407.62879357532,81957.05324860918,97547.33272714814,101343.04467678592,102553.65299194575,22022.05765,51.79639718280176,,,,,,,,,83998.855,84004.931,80273.56,80330.102,84310.86733333321,-564974.0816586061
1738108800,101335.52,104782.68,101328.01,103733.24,89644.41575566499,82173.7317237474,97768.25798689284,101570.68232661583,102946.84866129718,23155.35802,56.917054683368,,,,,,,,,80332.439,81841.476,80148.853,81401.591,84105.05306666654,-561735.1394154058
1738195200,103733.25,106457.44,103278.54,104722.94,89893.64756135647,82398.10195535191,98016.63948736095,101870.89734312861,103538.87910753145,19374.07472,58.85974252647251,,,,,,,,,81401.328,85354.121,81185.248,82972.844,83860.98706666655,-556959.5178887008
1738281600,104722.94,106012,101560,102429.56,90100.85272563157,82597.41994584592,98174.24379138378,101924.1033104497,103169.10607168764,21983.18193,52.906373985032154,,,,,,,,,83002.932,84321.36,81477.317,83383.564,83671.24579999989,-554732.353834063
1738368000,102429.56,102783.71,100279.51,100635.65,90274.98160619964,82776.90482200666,98262.15115597722,101801.39347135926,102324.62071445842,12290.95747,48.752523821020354,,,,,,,,,83381.516,84264.683,82760.383,84241.901,83250.35173333323,-553887.8680198669
1738454400,100635.66,101456.6,96150,97700.59,90397.71893502279,82925.3992018872,98242.0954004066,101410.84075980124,100783.27714297228,34619.49939,42.82778201409527,,,,,,,,,84241.644,84946.447,82712.038,83569.331,82967.66553333323,-556420.9046060704
1738540800,97700.59,102500.01,91231,101328.52,90578.393332791,83108.51483171916,98352.32485039208,101403.00068743921,100965.02476198152,75164.7385,50.78870966248812,,,,,,,,,83567.747,83786.69,78024.997,78320.273,82579.84019999989,-551554.153088826
1738627200,101328.51,101732.31,96150,97763.13,90697.14931076141,83254.33189807022,98331.28217716378,101056.34633625453,99897.72650798768,40267.98697,44.26529709463345,,,,,,,,,78350.157,79635.432,74866.322,74870.861,81967.32033333322,-550985.9480941762
1738713600,97763.14,99149,96155,96612.43,90794.92254529428,83387.2482970944,98269.89459940794,100633.1162089922,98802.62767199178,26233.30444,42.373636747299685,,,,,,,,,74878.557,77706.907,74794.949,76435.87,81290.04579999989,-552970.2678075883
1738800000,96612.44,99120,95676.64,96554.35,90890.11969330594,83518.26423443673,98208.62514942909,100244.66228432627,98053.20178132785,23515.20405,42.275435490736186,,,,,,,,,76536.141,77146.173,74977.234,75205.92,80715.00433333324,-557005.1479340089
1738886400,96554.35,100137.99,95620.34,96506.8,90982.95738432568,83647.50339628314,98147.84567980662,99888.67540010472,97537.73452088523,31794.22065,42.18923067879197,,,,,,,,,75144.607,77880.648,74494.563,75992.829,80417.75713333323,-563683.7747769607
